ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,Year,Month,Quarter,Month_Name,Quarter_Name,Year_Month,Region,Revenue,Estimated_Cost,Estimated_Profit,Estimated_Profit_Margin,SALES_CATEGORY
10346,24,87.24,5,2093.76,2004-11-29,Shipped,4,11,2004,Classic Cars,117,S24_2887,Signal Gift Stores,7025551838,8489 Strong St.,N/A,Las Vegas,NV,83030,USA,NA,King,Sue,Small,2004,11,4,November,Q4,2004-11,NA,2093.76,1684.8,408.96000000000026,19.53232462173316,Low
10368,31,100.0,5,4223.13,2005-01-19,Shipped,1,1,2005,Classic Cars,117,S24_2887,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,2005,1,1,January,Q1,2005-01,NA,4223.13,2176.2,2046.9300000000003,48.46950011010791,Medium
10380,44,36.29,7,1596.76,2005-02-16,Shipped,1,2,2005,Classic Cars,117,S24_2887,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,EMEA,Freyre,Diego,Small,2005,2,1,February,Q1,2005-02,EMEA,1596.76,3088.7999999999997,-1492.0399999999997,-93.44171948195094,Low
10407,59,98.65,5,5820.35,2005-04-22,On Hold,2,4,2005,Classic Cars,117,S24_2887,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,N/A,San Jose,CA,94217,USA,NA,Frick,Sue,Medium,2005,4,2,April,Q2,2005-04,NA,5820.35,4141.8,1678.5500000000002,28.839330968068932,Medium
10420,55,96.3,8,5296.5,2005-05-29,In Process,2,5,2005,Classic Cars,117,S24_2887,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,2005,5,2,May,Q2,2005-05,APAC,5296.5,3861.0,1435.5,27.102803738317753,Medium
10109,29,32.1,6,930.9,2003-03-10,Shipped,1,3,2003,Classic Cars,37,S24_2972,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,N/A,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Small,2003,3,1,March,Q1,2003-03,NA,930.9,643.8,287.1,30.841121495327105,Low
10122,39,30.96,4,1207.44,2003-05-08,Shipped,2,5,2003,Classic Cars,37,S24_2972,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",N/A,Marseille,N/A,13008,France,EMEA,Lebihan,Laurence,Small,2003,5,2,May,Q2,2003-05,EMEA,1207.44,865.8,341.6400000000001,28.294573643410857,Low
10135,20,35.87,1,717.4,2003-07-02,Shipped,3,7,2003,Classic Cars,37,S24_2972,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,2003,7,3,July,Q3,2003-07,NA,717.4,444.0,273.4,38.10984109283523,Low
10147,25,42.67,1,1066.75,2003-09-05,Shipped,3,9,2003,Classic Cars,37,S24_2972,Collectables For Less Inc.,6175558555,7825 Douglas Av.,N/A,Brickhaven,MA,58339,USA,NA,Nelson,Allen,Small,2003,9,3,September,Q3,2003-09,NA,1066.75,555.0,511.75,47.97281462385751,Low
10160,42,37.0,2,1554.0,2003-10-11,Shipped,4,10,2003,Classic Cars,37,S24_2972,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,N/A,Los Angeles,CA,N/A,USA,NA,Chandler,Michael,Small,2003,10,4,October,Q4,2003-10,NA,1554.0,932.4,621.6,40.0,Low
10171,36,35.49,4,1277.64,2003-11-05,Shipped,4,11,2003,Classic Cars,37,S24_2972,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,N/A,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Small,2003,11,4,November,Q4,2003-11,NA,1277.64,799.1999999999999,478.44000000000017,37.44716821639899,Low
10181,37,42.67,8,1578.79,2003-11-12,Shipped,4,11,2003,Classic Cars,37,S24_2972,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",N/A,Bergen,N/A,N 5804,Norway,EMEA,Oeztan,Veysel,Small,2003,11,4,November,Q4,2003-11,EMEA,1578.79,821.4,757.39,47.97281462385751,Low
10192,30,30.59,13,917.7,2003-11-20,Shipped,4,11,2003,Classic Cars,37,S24_2972,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,N/A,Nashua,NH,62005,USA,NA,Young,Valarie,Small,2003,11,4,November,Q4,2003-11,NA,917.7,666.0,251.70000000000005,27.427263811703174,Low
10203,21,37.0,2,777.0,2003-12-02,Shipped,4,12,2003,Classic Cars,37,S24_2972,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,EMEA,Freyre,Diego,Small,2003,12,4,December,Q4,2003-12,EMEA,777.0,466.2,310.8,40.0,Low
10212,34,43.42,12,1476.28,2004-01-16,Shipped,1,1,2004,Classic Cars,37,S24_2972,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,EMEA,Freyre,Diego,Small,2004,1,1,January,Q1,2004-01,EMEA,1476.28,754.8,721.48,48.87148779364349,Low
10225,42,36.63,3,1538.46,2004-02-22,Shipped,1,2,2004,Classic Cars,37,S24_2972,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,N/A,Gensve,N/A,1203,Switzerland,EMEA,Holz,Michael,Small,2004,2,1,February,Q1,2004-02,EMEA,1538.46,932.4,606.0600000000001,39.3939393939394,Low
10239,20,44.56,2,891.2,2004-04-12,Shipped,2,4,2004,Classic Cars,37,S24_2972,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,N/A,Oulu,N/A,90110,Finland,EMEA,Koskitalo,Pirkko,Small,2004,4,2,April,Q2,2004-04,EMEA,891.2,444.0,447.20000000000005,50.179533213644525,Low
10253,40,42.67,7,1706.8,2004-06-01,Cancelled,2,6,2004,Classic Cars,37,S24_2972,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,N/A,Liverpool,N/A,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small,2004,6,2,June,Q2,2004-06,EMEA,1706.8,888.0,818.8,47.97281462385751,Low
10266,34,40.4,8,1373.6,2004-07-06,Shipped,3,7,2004,Classic Cars,37,S24_2972,L'ordine Souveniers,0522-556555,Strada Provinciale 124,N/A,Reggio Emilia,N/A,42100,Italy,EMEA,Moroni,Maurizio,Small,2004,7,3,July,Q3,2004-07,EMEA,1373.6,754.8,618.8,45.04950495049505,Low
10278,31,38.89,8,1205.59,2004-08-06,Shipped,3,8,2004,Classic Cars,37,S24_2972,Signal Gift Stores,7025551838,8489 Strong St.,N/A,Las Vegas,NV,83030,USA,NA,King,Sue,Small,2004,8,3,August,Q3,2004-08,NA,1205.59,688.1999999999999,517.39,42.91591668809463,Low
10287,36,39.65,6,1427.4,2004-08-30,Shipped,3,8,2004,Classic Cars,37,S24_2972,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,N/A,Gensve,N/A,1203,Switzerland,EMEA,Holz,Michael,Small,2004,8,3,August,Q3,2004-08,EMEA,1427.4,799.1999999999999,628.2000000000002,44.01008827238336,Low
10301,48,34.36,10,1649.28,2003-10-05,Shipped,4,10,2003,Classic Cars,37,S24_2972,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",N/A,Oslo,N/A,N 0106,Norway,EMEA,Klaeboe,Jan,Small,2003,10,4,October,Q4,2003-10,EMEA,1649.28,1065.6,583.6800000000001,35.389988358556465,Low
10310,33,41.91,4,1383.03,2004-10-16,Shipped,4,10,2004,Classic Cars,37,S24_2972,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,N/A,Koln,N/A,50739,Germany,EMEA,Pfalzheim,Henriette,Small,2004,10,4,October,Q4,2004-10,EMEA,1383.03,732.6,650.43,47.02934860415175,Low
10321,37,33.23,12,1229.51,2004-11-04,Shipped,4,11,2004,Classic Cars,37,S24_2972,FunGiftIdeas.com,5085552555,1785 First Street,N/A,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Small,2004,11,4,November,Q4,2004-11,NA,1229.51,821.4,408.11,33.192897983749624,Low
10331,27,42.24,13,1140.48,2004-11-17,Shipped,4,11,2004,Classic Cars,37,S24_2972,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,N/A,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Small,2004,11,4,November,Q4,2004-11,NA,1140.48,599.4,541.08,47.44318181818182,Low
10342,39,40.4,9,1575.6,2004-11-24,Shipped,4,11,2004,Classic Cars,37,S24_2972,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,2004,11,4,November,Q4,2004-11,APAC,1575.6,865.8,709.8,45.04950495049505,Low
10355,36,38.52,4,1386.72,2004-12-07,Shipped,4,12,2004,Classic Cars,37,S24_2972,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,EMEA,Freyre,Diego,Small,2004,12,4,December,Q4,2004-12,EMEA,1386.72,799.1999999999999,587.5200000000001,42.36760124610592,Low
10367,36,100.0,2,5018.4,2005-01-12,Resolved,1,1,2005,Classic Cars,37,S24_2972,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,N/A,Pasadena,CA,90003,USA,NA,Young,Julie,Medium,2005,1,1,January,Q1,2005-01,NA,5018.4,799.1999999999999,4219.2,84.07460545193688,Medium
10378,41,100.0,7,5856.85,2005-02-10,Shipped,1,2,2005,Classic Cars,37,S24_2972,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,EMEA,Freyre,Diego,Medium,2005,2,1,February,Q1,2005-02,EMEA,5856.85,910.1999999999999,4946.650000000001,84.45922296114806,Medium
10390,37,100.0,5,4894.73,2005-03-04,Shipped,1,3,2005,Classic Cars,37,S24_2972,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,2005,3,1,March,Q1,2005-03,NA,4894.73,821.4,4073.3299999999995,83.2186862196689,Medium
10405,47,44.56,2,2094.32,2005-04-14,Shipped,2,4,2005,Classic Cars,37,S24_2972,Mini Caravy,88.60.1555,"24, place Kluber",N/A,Strasbourg,N/A,67000,France,EMEA,Citeaux,Frederique,Small,2005,4,2,April,Q2,2005-04,EMEA,2094.32,1043.3999999999999,1050.9200000000003,50.17953321364453,Low
10419,15,42.67,7,640.05,2005-05-17,Shipped,2,5,2005,Classic Cars,37,S24_2972,Salzburg Collectables,6562-9555,Geislweg 14,N/A,Salzburg,N/A,5020,Austria,EMEA,Pipps,Georg,Small,2005,5,2,May,Q2,2005-05,EMEA,640.05,333.0,307.04999999999995,47.97281462385751,Low
10105,44,72.58,4,3193.52,2003-02-11,Shipped,1,2,2003,Vintage Cars,88,S24_3151,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,N/A,Kobenhavn,N/A,1734,Denmark,EMEA,Petersen,Jytte,Medium,2003,2,1,February,Q1,2003-02,EMEA,3193.52,2323.2,870.3200000000002,27.252686690548366,Medium
10119,35,87.62,13,3066.7,2003-04-28,Shipped,2,4,2003,Vintage Cars,88,S24_3151,Salzburg Collectables,6562-9555,Geislweg 14,N/A,Salzburg,N/A,5020,Austria,EMEA,Pipps,Georg,Medium,2003,4,2,April,Q2,2003-04,EMEA,3066.7,1848.0,1218.6999999999998,39.73978543711481,Medium
10129,41,94.71,4,3883.11,2003-06-12,Shipped,2,6,2003,Vintage Cars,88,S24_3151,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,N/A,London,N/A,WX3 6FW,UK,EMEA,Brown,Ann,Medium,2003,6,2,June,Q2,2003-06,EMEA,3883.11,2164.7999999999997,1718.3100000000004,44.25087108013938,Medium
10142,49,98.25,1,4814.25,2003-08-08,Shipped,3,8,2003,Vintage Cars,88,S24_3151,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,2003,8,3,August,Q3,2003-08,NA,4814.25,2587.2,2227.05,46.25954198473283,Medium
10154,31,91.17,2,2826.27,2003-10-02,Shipped,4,10,2003,Vintage Cars,88,S24_3151,Boards & Toys Co.,3105552373,4097 Douglas Av.,N/A,Glendale,CA,92561,USA,NA,Young,Leslie,Small,2003,10,4,October,Q4,2003-10,NA,2826.27,1636.8,1189.47,42.08621256992432,Low
10167,20,79.66,11,1593.2,2003-10-23,Cancelled,4,10,2003,Vintage Cars,88,S24_3151,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,N/A,Boras,N/A,S-844 67,Sweden,EMEA,Larsson,Maria,Small,2003,10,4,October,Q4,2003-10,EMEA,1593.2,1056.0,537.2,33.71830278684409,Low
10177,45,72.58,2,3266.1,2003-11-07,Shipped,4,11,2003,Vintage Cars,88,S24_3151,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",N/A,Madrid,N/A,28023,Spain,EMEA,Fernandez,Jesus,Medium,2003,11,4,November,Q4,2003-11,EMEA,3266.1,2376.0,890.0999999999999,27.252686690548362,Medium
10185,33,74.35,2,2453.55,2003-11-14,Shipped,4,11,2003,Vintage Cars,88,S24_3151,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,N/A,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small,2003,11,4,November,Q4,2003-11,NA,2453.55,1742.3999999999999,711.1500000000003,28.984532616005392,Low
10197,47,83.2,8,3910.4,2003-11-26,Shipped,4,11,2003,Vintage Cars,88,S24_3151,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",N/A,Barcelona,N/A,8022,Spain,EMEA,Saavedra,Eduardo,Medium,2003,11,4,November,Q4,2003-11,EMEA,3910.4,2481.6,1428.8000000000002,36.53846153846154,Medium
10208,20,89.4,2,1788.0,2004-01-02,Shipped,1,1,2004,Vintage Cars,88,S24_3151,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",N/A,Lyon,N/A,69004,France,EMEA,Saveley,Mary,Small,2004,1,1,January,Q1,2004-01,EMEA,1788.0,1056.0,732.0,40.939597315436245,Low
10222,47,70.81,14,3328.07,2004-02-19,Shipped,1,2,2004,Vintage Cars,88,S24_3151,Collectable Mini Designs Co.,7605558146,361 Furth Circle,N/A,San Diego,CA,91217,USA,NA,Thompson,Valarie,Medium,2004,2,1,February,Q1,2004-02,NA,3328.07,2481.6,846.4700000000003,25.43426069764158,Medium
10233,40,94.71,2,3788.4,2004-03-29,Shipped,1,3,2004,Vintage Cars,88,S24_3151,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,N/A,Newark,NJ,94019,USA,NA,Brown,William,Medium,2004,3,1,March,Q1,2004-03,NA,3788.4,2112.0,1676.4,44.250871080139376,Medium
10248,30,100.0,5,3053.7,2004-05-07,Cancelled,2,5,2004,Vintage Cars,88,S24_3151,Land of Toys Inc.,2125557818,897 Long Airport Avenue,N/A,NYC,NY,10022,USA,NA,Yu,Kwai,Medium,2004,5,2,May,Q2,2004-05,NA,3053.7,1584.0,1469.6999999999998,48.12849985263778,Medium
10261,22,91.17,3,2005.74,2004-06-17,Shipped,2,6,2004,Vintage Cars,88,S24_3151,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,N/A,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Small,2004,6,2,June,Q2,2004-06,NA,2005.74,1161.6,844.1400000000001,42.08621256992432,Low
10273,27,100.0,6,2796.12,2004-07-21,Shipped,3,7,2004,Vintage Cars,88,S24_3151,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,N/A,Bruxelles,N/A,B-1180,Belgium,EMEA,Dewey,Catherine,Small,2004,7,3,July,Q3,2004-07,EMEA,2796.12,1425.6,1370.52,49.015063731170336,Low
10283,34,92.94,8,3159.96,2004-08-20,Shipped,3,8,2004,Vintage Cars,88,S24_3151,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,N/A,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Medium,2004,8,3,August,Q3,2004-08,NA,3159.96,1795.2,1364.76,43.18915429309232,Medium
10295,46,84.97,3,3908.62,2004-09-10,Shipped,3,9,2004,Vintage Cars,88,S24_3151,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,N/A,Boston,MA,51003,USA,NA,Yoshido,Juri,Medium,2004,9,3,September,Q3,2004-09,NA,3908.62,2428.7999999999997,1479.8200000000002,37.86042132517359,Medium
10306,31,84.08,2,2606.48,2004-10-14,Shipped,4,10,2004,Vintage Cars,88,S24_3151,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,N/A,Manchester,N/A,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,2004,10,4,October,Q4,2004-10,EMEA,2606.48,1636.8,969.6800000000001,37.202664129400574,Low
10315,24,86.74,1,2081.76,2004-10-29,Shipped,4,10,2004,Vintage Cars,88,S24_3151,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",N/A,Nantes,N/A,44000,France,EMEA,Labrune,Janine,Small,2004,10,4,October,Q4,2004-10,EMEA,2081.76,1267.2,814.5600000000002,39.12842979017754,Low
10326,41,85.85,3,3519.85,2004-11-09,Shipped,4,11,2004,Vintage Cars,88,S24_3151,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,N/A,Lule,N/A,S-958 22,Sweden,EMEA,Berglund,Christina,Medium,2004,11,4,November,Q4,2004-11,EMEA,3519.85,2164.7999999999997,1355.0500000000002,38.49737914967968,Medium
10339,55,100.0,13,10758.0,2004-11-23,Shipped,4,11,2004,Vintage Cars,88,S24_3151,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,N/A,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Large,2004,11,4,November,Q4,2004-11,Japan,10758.0,2904.0,7854.0,73.00613496932516,High
10350,30,100.0,9,3021.0,2004-12-02,Shipped,4,12,2004,Vintage Cars,88,S24_3151,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,EMEA,Freyre,Diego,Medium,2004,12,4,December,Q4,2004-12,EMEA,3021.0,1584.0,1437.0,47.56703078450844,Medium
10373,33,57.32,12,1891.56,2005-01-31,Shipped,1,1,2005,Vintage Cars,88,S24_3151,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,N/A,Oulu,N/A,90110,Finland,EMEA,Koskitalo,Pirkko,Small,2005,1,1,January,Q1,2005-01,EMEA,1891.56,1742.3999999999999,149.16000000000008,7.885554780181442,Low
10384,43,97.87,2,4208.41,2005-02-23,Shipped,1,2,2005,Vintage Cars,88,S24_3151,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,N/A,San Francisco,CA,N/A,USA,NA,Brown,Julie,Medium,2005,2,1,February,Q1,2005-02,NA,4208.41,2270.4,1938.0099999999998,46.05088382548278,Medium
10396,27,83.2,7,2246.4,2005-03-23,Shipped,1,3,2005,Vintage Cars,88,S24_3151,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,2005,3,1,March,Q1,2005-03,NA,2246.4,1425.6,820.8000000000002,36.53846153846155,Low
10414,60,100.0,5,6107.4,2005-05-06,On Hold,2,5,2005,Vintage Cars,88,S24_3151,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,N/A,Boston,MA,51003,USA,NA,Yoshido,Juri,Medium,2005,5,2,May,Q2,2005-05,NA,6107.4,3168.0,2939.3999999999996,48.12849985263778,High
10110,27,73.62,12,1987.74,2003-03-18,Shipped,1,3,2003,Classic Cars,85,S24_3191,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,N/A,Manchester,N/A,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,2003,3,1,March,Q1,2003-03,EMEA,1987.74,1377.0,610.74,30.725346373268138,Low
10124,49,83.04,11,4068.96,2003-05-21,Shipped,2,5,2003,Classic Cars,85,S24_3191,Signal Gift Stores,7025551838,8489 Strong St.,N/A,Las Vegas,NV,83030,USA,NA,King,Sue,Medium,2003,5,2,May,Q2,2003-05,NA,4068.96,2499.0,1569.96,38.58381502890174,Medium
10148,31,73.62,5,2282.22,2003-09-11,Shipped,3,9,2003,Classic Cars,85,S24_3191,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,2003,9,3,September,Q3,2003-09,APAC,2282.22,1581.0,701.2199999999998,30.725346373268124,Low
10161,20,77.05,4,1541.0,2003-10-17,Shipped,4,10,2003,Classic Cars,85,S24_3191,Heintze Collectables,86 21 3555,Smagsloget 45,N/A,Aaarhus,N/A,8200,Denmark,EMEA,Ibsen,Palle,Small,2003,10,4,October,Q4,2003-10,EMEA,1541.0,1020.0,521.0,33.80921479558728,Low
10172,24,81.33,2,1951.92,2003-11-05,Shipped,4,11,2003,Classic Cars,85,S24_3191,Gift Depot Inc.,2035552570,25593 South Bay Ln.,N/A,Bridgewater,CT,97562,USA,NA,King,Julie,Small,2003,11,4,November,Q4,2003-11,NA,1951.92,1224.0,727.9200000000001,37.29251198819624,Low
10182,33,94.17,15,3107.61,2003-11-12,Shipped,4,11,2003,Classic Cars,85,S24_3191,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,2003,11,4,November,Q4,2003-11,NA,3107.61,1683.0,1424.6100000000001,45.8426250398216,Medium
10192,32,72.77,3,2328.64,2003-11-20,Shipped,4,11,2003,Classic Cars,85,S24_3191,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,N/A,Nashua,NH,62005,USA,NA,Young,Valarie,Small,2003,11,4,November,Q4,2003-11,NA,2328.64,1632.0,696.6399999999999,29.916174247629513,Low
10204,40,79.62,9,3184.8,2003-12-02,Shipped,4,12,2003,Classic Cars,85,S24_3191,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Medium,2003,12,4,December,Q4,2003-12,NA,3184.8,2040.0,1144.8000000000002,35.9457422758101,Medium
10212,27,79.62,2,2149.74,2004-01-16,Shipped,1,1,2004,Classic Cars,85,S24_3191,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,EMEA,Freyre,Diego,Small,2004,1,1,January,Q1,2004-01,EMEA,2149.74,1377.0,772.7399999999998,35.9457422758101,Low
10227,40,79.62,15,3184.8,2004-03-02,Shipped,1,3,2004,Classic Cars,85,S24_3191,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",N/A,Lyon,N/A,69004,France,EMEA,Saveley,Mary,Medium,2004,3,1,March,Q1,2004-03,EMEA,3184.8,2040.0,1144.8000000000002,35.9457422758101,Medium
10241,26,81.33,7,2114.58,2004-04-13,Shipped,2,4,2004,Classic Cars,85,S24_3191,Mini Caravy,88.60.1555,"24, place Kluber",N/A,Strasbourg,N/A,67000,France,EMEA,Citeaux,Frederique,Small,2004,4,2,April,Q2,2004-04,EMEA,2114.58,1326.0,788.5799999999999,37.29251198819624,Low
10267,44,96.74,4,4256.56,2004-07-07,Shipped,3,7,2004,Classic Cars,85,S24_3191,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Medium,2004,7,3,July,Q3,2004-07,NA,4256.56,2244.0,2012.5600000000004,47.28137275170561,Medium
10279,33,71.06,4,2344.98,2004-08-09,Shipped,3,8,2004,Classic Cars,85,S24_3191,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,EMEA,Freyre,Diego,Small,2004,8,3,August,Q3,2004-08,EMEA,2344.98,1683.0,661.98,28.229665071770338,Low
10288,34,68.49,10,2328.66,2004-09-01,Shipped,3,9,2004,Classic Cars,85,S24_3191,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,N/A,69045,Singapore,APAC,Victorino,Wendy,Small,2004,9,3,September,Q3,2004-09,APAC,2328.66,1734.0,594.6599999999999,25.536574682435386,Low
10302,48,74.48,6,3575.04,2003-10-06,Shipped,4,10,2003,Classic Cars,85,S24_3191,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,N/A,Liverpool,N/A,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,2003,10,4,October,Q4,2003-10,EMEA,3575.04,2448.0,1127.04,31.525241675617615,Medium
10311,25,83.04,5,2076.0,2004-10-16,Shipped,4,10,2004,Classic Cars,85,S24_3191,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,EMEA,Freyre,Diego,Small,2004,10,4,October,Q4,2004-10,EMEA,2076.0,1275.0,801.0,38.58381502890174,Low
10321,39,84.75,2,3305.25,2004-11-04,Shipped,4,11,2004,Classic Cars,85,S24_3191,FunGiftIdeas.com,5085552555,1785 First Street,N/A,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Medium,2004,11,4,November,Q4,2004-11,NA,3305.25,1989.0,1316.25,39.823008849557525,Medium
10332,45,34.19,12,1538.55,2004-11-17,Shipped,4,11,2004,Classic Cars,85,S24_3191,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,N/A,Manchester,N/A,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,2004,11,4,November,Q4,2004-11,EMEA,1538.55,2295.0,-756.45,-49.16642293068149,Low
10346,24,100.0,2,3325.92,2004-11-29,Shipped,4,11,2004,Classic Cars,85,S24_3191,Signal Gift Stores,7025551838,8489 Strong St.,N/A,Las Vegas,NV,83030,USA,NA,King,Sue,Medium,2004,11,4,November,Q4,2004-11,NA,3325.92,1224.0,2101.92,63.19815269158609,Medium
10368,46,79.62,1,3662.52,2005-01-19,Shipped,1,1,2005,Classic Cars,85,S24_3191,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,2005,1,1,January,Q1,2005-01,NA,3662.52,2346.0,1316.52,35.9457422758101,Medium
10380,44,79.06,9,3478.64,2005-02-16,Shipped,1,2,2005,Classic Cars,85,S24_3191,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,EMEA,Freyre,Diego,Medium,2005,2,1,February,Q1,2005-02,EMEA,3478.64,2244.0,1234.6399999999999,35.492031368580825,Medium
10407,13,81.33,7,1057.29,2005-04-22,On Hold,2,4,2005,Classic Cars,85,S24_3191,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,N/A,San Jose,CA,94217,USA,NA,Frick,Sue,Small,2005,4,2,April,Q2,2005-04,NA,1057.29,663.0,394.28999999999996,37.29251198819624,Low
